"Source","Location","Stars","Sentiment","Date","Year","Month","ReviewerName","Title","LocalGuide","LikesCount","Themes","MenuMentions","ReviewText"
"Google","LasCatalinas","5","Positive","2025-02-02T22:21:26.793Z","2025","02","Maude Jetté","","False","0","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|RepeatVisit","Bowl","Pots & Bowls is a charming spot with a delicious and healthy menu. We visited for breakfast and later returned for an afternoon snack. We had good service and a delightful conversation with Dina, who taught us a few Spanish words and shared some interesting insights about Las Catalinas. My boyfriend is now repeating Con mucho gusto non stop ;-)"
"Google","LasCatalinas","1","Negative","2025-02-02T18:39:51.626Z","2025","02","Roy Penny","","True","0","FoodQuality|Service|Breakfast|WaitTime","Toast","This restaurant takes slow service into a whole new time zone.   Our breakfast order was french toast with bacon, and potato hash with a poached egg.   After 1 hour no food had arrived.   The tables around us fared on better, and everyone was looking around wondering what was going on.   First out was a portion of the french toast order, but not the hash potato order.  At about the one hour and 15 minute mark the rest of the first order came out and the hash potatoes and egg.   Potatoes were below average.   A 750ml bottle of water cost $6 but it did have slogans on it such as ""this bottle contains the Voice of Nature."""
"Google","LasCatalinas","5","Positive","2025-02-01T21:35:14.939Z","2025","02","Robert Evans","","True","0","WaitTime","Waffle","I had the chicken and waffles. They were great! The coconut cream was good on them. It took alot of time to get our order but we were hanging out with friends talking so time went by fast."
"Google","LasCatalinas","5","Positive","2025-01-29T17:03:12.422Z","2025","01","Federico Campos","","True","0","General","",""
"Google","LasCatalinas","2","Negative","2025-01-25T18:35:03.615Z","2025","01","Debora Russo","","True","0","Breakfast","Waffle","Esperamos 50 min. Por 3 desayunos, y no habia casi gente. Cuando llegaron 2 tipicos y 1 waffle estaban frios. 😢El lugar adentro estaba lleno de moscas, me parecio raro teniendo aire acondicionado. Primera y ultima vez."
"Google","LasCatalinas","2","Negative","2025-01-15T16:23:22.467Z","2025","01","margie tabash alfaro","","False","1","FoodQuality","Bowl|ChickenTeriyaki","He ido dos veces. La primera vez que fui me gustó mucho la comida y la atención, me pedí un bowl de pollo teriyaki y estaba delicioso. Sin embargo, esta segunda vez que fui, me decepcionó demasiado, volví a pedir el mismo plato y le bajaron muchísimo la calidad, la primera vez que lo había pedido el pollo venia bien sazonado y salteado en la salsa teriyaki, traía maní, queso, zanahoria rallada, brócoli, entre otros ingredientes y también me habían dado salsa teriyaki por aparte para ponerle al bowl. Pero esta segunda vez el pollo estaba hervido y no tenía sabor a salsa teriyaki, casi no tenía maní, traía una cantidad exagerada de chile dulce y cebolla para rellenar el plato y no sirvieron salsa teriyaki por aparte. Además, cuando estaba comiendo, encontré un pelo en el pollo y cuando le indiqué al mesero lo sucedido, simplemente retiró el plato y tiempo después me trajo uno nuevo, pero no dijo absolutamente nada. Sencillamente muy mala la experiencia. Que lástima que bajaran tanto la calidad."
"Google","LasCatalinas","5","Positive","2025-01-09T13:40:19.558Z","2025","01","Mark Hughes","","False","0","FoodQuality|Service|Drinks|RepeatVisit","Smoothie","We ate here multiple times during our stay in Las Catalina’s. The food and smoothies were amazing. The staff and Dina always took care of us and made an authentic Costa Rican experience."
"Google","LasCatalinas","5","Positive","2024-12-11T20:06:46.825Z","2024","12","Alejandro Fernandez","","True","0","FoodQuality|Service","","Awesome food great service, need outside fans and should coordinate playlist with nextdoor rest"
"Google","LasCatalinas","4","Positive","2024-11-10T16:48:36.612Z","2024","11","David Reyes","","True","0","Pricing|Drinks","Smoothie","Comida buena y buena atención , pero NO SON PRECIOS ACCESIBLES como dicen por ahí , un Smoothie de 12 oz en 5.000 colones no es accesible , un casado con proteína promedio de 11 colones( sin contar bebida )  . Son buenos pero tiene precios más altos que en todo Europa y Estados Unidos"
"Google","LasCatalinas","3","Neutral","2024-11-06T00:03:55.699Z","2024","11","Raquel Ramirez","","False","0","FoodQuality|Pricing","","If you are hungry don’t go here , the food not bad but the portions are ridiculously small and the price way to expensive I won’t recommend it .."
"Google","LasCatalinas","5","Positive","2024-10-21T01:36:01.416Z","2024","10","katherine Jozefczak","","True","0","FoodQuality|Service|Atmosphere","","Good atmosphere, food, and service 👌"
"Google","LasCatalinas","5","Positive","2024-09-22T13:56:09.971Z","2024","09","Cindy Griffin","","True","0","FoodQuality|Service|Drinks|Location","Smoothie","I love this place!  We've been coming here since they were a food truck on the edge of Las Catalinas.  They have great food - try the Chifricoco - smoothies, and drinks.  The staff are super nice and, of course, you can't beat the location."
"Google","LasCatalinas","5","Positive","2024-09-12T18:37:37.287Z","2024","09","Alisson Castillo","","True","0","Service","","Un lugar hermoso con una atención espectacular. Donay y el equipo fueron maravillosos, incluso me sorprendieron cantándome por mi cumpleaños. El servicio fue impecable, y las recomendaciones que nos dieron no pudieron haber sido mejores. Una experiencia inolvidable."
"Google","LasCatalinas","5","Positive","2024-09-04T19:01:12.812Z","2024","09","Jennifer Fochek","","True","0","Service|Atmosphere|Pricing|HealthyFresh|RepeatVisit","Bowl|Toast","We really enjoyed our experience at Pots & Bowls. It's a bit pricey, yes, but that's the vibe in Las Catalinas. Service was friendly and we were happy to have enjoy the air conditioning indoors. Both the French toast (with strawberry-lime compote, yum!) and the veggie burger were amazing; they had a number of appealing vegetarian options. Would definitely return."
"Google","LasCatalinas","5","Positive","2024-08-15T17:53:22.151Z","2024","08","Tiffany Thornton","","False","0","FoodQuality|Pricing|HealthyFresh|Drinks","","Great burger, was very large and fresh with fries. Fresh bacon and avacado on it as well. My husband loves me their fresh juice…Pricey but it’s like that everywhere in town. Great spot for lunch"
"Google","LasCatalinas","5","Positive","2024-08-13T02:04:31.543Z","2024","08","Lady M","","False","0","FoodQuality|Service|Drinks","Margarita","Outstanding food. Generous portions. Impeccable service. Couldn't ask for a better dinner. The spicy passionfruit margarita is a real winner too! Thank you to our warm and friendly server Amanda for making our visit super special!"
"Google","LasCatalinas","1","Negative","2024-07-16T12:42:49.667Z","2024","07","Marine Lopez","","True","0","FoodQuality","Toast|Avocado","Really avoid the avocado toast bread was so bad, with flavorless avocado, no love in this food."
"Google","LasCatalinas","5","Positive","2024-07-14T13:24:08.519Z","2024","07","Federico Cubas","","True","0","Atmosphere|Breakfast|WaitTime|Location","Bowl","The Catalinas is by itself a very beautiful and interesting beach community concept. Pots & Bowls breakfast was a great start for a beach day in this great beach community"
"Google","LasCatalinas","4","Positive","2024-07-08T05:31:37.136Z","2024","07","Vinicio Jarquin","","True","0","FoodQuality","","La comida estaba bien, tardaron mucho en servir y cuando unos habíamos terminado, otros esperaban su plato. Pero si es un lugar para ir. Esta bien."
"Google","LasCatalinas","3","Neutral","2024-06-22T21:10:27.867Z","2024","06","Jose Madrigal","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2024-06-12T01:27:45.724Z","2024","06","Camila Rosales","","False","0","Location","","Great place. I’ve ate at Las Catalinas and the location at Playa Grande. Both highly recommended"
"Google","LasCatalinas","5","Positive","2024-05-12T04:38:52.555Z","2024","05","Meaghan Stewart","","True","0","General","",""
"Google","LasCatalinas","3","Neutral","2024-04-29T20:07:32.638Z","2024","04","Geetanjali Chugh","","True","0","FoodQuality|Service|Pricing|HealthyFresh|Breakfast|WaitTime|Coffee|RepeatVisit","","Great ambience, good selection of healthy breakfast and lunch options. The price to portion ratio is way off for some items. I ordered the chia pudding and it felt like a side dish. Left me hungry. The tico breakfast was fine. Nothing special. The surprising part is that their coffee kinda sucks and I find that surprising for a restaurant/coffee shop in Costa Rica. The service was slow. I don’t think I would be returning back."
"Google","LasCatalinas","4","Positive","2024-03-25T20:14:09.947Z","2024","03","Chris Hoadley","","True","1","Breakfast|WaitTime|Coffee|Desserts","Burrito","We have only done breakfast so far and this morning will be our 3rd time. Loved the breakfast burrito, make sure to add bacon. Cappuccino was good, and big! On the desert side they add chocolate to everything. Peanut butter brownie should not have chocolate, the banana nut muffin should not have chocolate."
"Google","LasCatalinas","5","Positive","2024-03-14T17:25:32.183Z","2024","03","Mario Alvarado","","True","0","Breakfast|Coffee","","Desayuno almuerzo y cena todo el día. Pr Porsupuesto cafecito"
"Google","LasCatalinas","5","Positive","2024-03-12T13:44:34.128Z","2024","03","Jex Wilson","","False","0","General","","Great"
"Google","LasCatalinas","5","Positive","2024-02-25T01:35:47.150Z","2024","02","Fabian Esquivel","","False","0","General","","Super recomendadito"
"Google","LasCatalinas","5","Positive","2024-02-11T17:33:13.752Z","2024","02","Kathryn Lundberg","","True","0","FoodQuality|Service|Breakfast|WaitTime|Coffee","","Delicious coffee and Tico breakfast. Great service. Sat indoors in the air conditioned dining room. Lovely!"
"Google","LasCatalinas","4","Positive","2024-02-11T12:29:27.690Z","2024","02","Sergi Tomás","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2024-01-30T17:04:34.225Z","2024","01","Carol Perez","","True","0","FoodQuality|Service|Drinks|Location","","Food and drinks were delicious. Service was average but good. I didn’t like the amount of flies that were in the dining room. I understand that is a beach front hotel and some doors and windows may be open but they should have some sort of way of preventing the flies. Maybe little fly fans for tables so I don’t have to be shooing away flyers while I eat?"
"Google","LasCatalinas","1","Negative","2024-01-14T19:44:51.627Z","2024","01","Rebeca Delgado","","False","0","General","","Imposible comer en el area de afuera, tantas moscas que ni pude terminar mi comida. La verdad no sé si es exclusivo del lugar o si sucede en todos los restaurantes. La comida tampoco estaba buena."
"Google","LasCatalinas","5","Positive","2024-01-08T16:39:47.982Z","2024","01","Gilbert Charpentier Acuña","","True","0","General","","Buena comida.  Precios accesibles"
"Google","LasCatalinas","1","Negative","2024-01-05T01:16:50.535Z","2024","01","Fernando MONSALVE","","False","0","General","Bowl","Desastre de restaurante ! Nunca me llegó mi único pedido luego de 45 minutos de espera para un simple bowl . No pierdan su tiempo no vayan"
"Google","LasCatalinas","5","Positive","2024-01-01T19:02:39.188Z","2024","01","Cynthia Mora Salas","","True","0","General","","My boyfriend and I had a great New years eve dinner here. Despite the fact there were no more spots available for the formal dinner, they make space for us in the bar and order to La carte the normal menu. I had the caught of the day (grilled fish with veggies) it was fantastic!"
"Google","LasCatalinas","2","Negative","2023-12-29T22:32:21.122Z","2023","12","Djnicodc","","True","0","FoodQuality|Service","","Terrible service, average food and prepare to dine surrounded by flies. Don’t het excited with the menu, since they don’t have half of what’s in it. Wouldn’t recommend."
"Google","LasCatalinas","5","Positive","2023-12-27T02:19:06.907Z","2023","12","susan potts","","False","0","FoodQuality|Service","","Excellent food, well presented and good service"
"Google","LasCatalinas","5","Positive","2023-12-12T15:48:00.033Z","2023","12","chloe murdoch","","True","0","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|Coffee|RepeatVisit","Bowl","We had a lovely and fresh breakfast here at pots and bowls! The staff super friendly and so many wonderful options to choose from. We sat inside as it was a bit hot outside but my husband and I both had the poached eggs over bacon/potatoes with hollandiase.     It was as you can imagine fabulous and hit the spot for a special over the top breakfast. It was a bit $ but all the restaurants are in las Catalina’s to be honest. We had a wonderful coffee and it was huge we just shared 1 and it was just right! We will be back maybe tomorrow! 🤣"
"Google","LasCatalinas","5","Positive","2023-12-11T06:41:37.493Z","2023","12","Grettel15@gmail.com Alina","","True","0","FoodQuality|Atmosphere|Breakfast|Coffee|Drinks","ChickenTeriyaki|Smoothie","Un lugar asombroso para comer, la atencion al cliente espectacular, precios accesibles para el lugar, la comida deliciosa, dan aguita al inicio y todo, el desayuno delicioso y el pollo teriyaki asombrosamente rico, el smoothie Sunrise delicioso, y el café con leche delicioso, aparte que antes de tomar tu orden te preguntan sobre tus alergias, muy atentos con todos los detalles y el ambiente maravilloso!!!"
"Google","LasCatalinas","5","Positive","2023-12-06T02:39:39.372Z","2023","12","Sydney Cohen","","True","0","FoodQuality|Pricing|HealthyFresh","","Good food healthy and delicious. A little pricey"
"Google","LasCatalinas","5","Positive","2023-11-29T23:10:56.255Z","2023","11","Rohit Dasgupta","","True","0","General","",""
"Google","LasCatalinas","4","Positive","2023-11-28T20:27:20.770Z","2023","11","Daniel","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2023-11-20T19:36:56.458Z","2023","11","walter alvarado","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2023-11-14T20:31:28.433Z","2023","11","Mónica Díaz","","True","0","Pricing","","Me encantó este lugar, la comida estuvo muy buena. Algo que me gustó mucho fue el trato del personal. Tambien hay que recalcar debido al lugar es que no me parecieron caros los precios de la comida fue bastante accesible."
"Google","LasCatalinas","5","Positive","2023-10-28T22:52:05.379Z","2023","10","Adrián Trejo","","True","0","Service|Atmosphere","","Bonito lugar, comida y servicio excelente,  falta un poco de ambiente, música en vivo tal vez ayudaría. El camino para llegar no está en las mejores condiciones, aún en camioneta"
"Google","LasCatalinas","4","Positive","2023-09-06T16:13:08.119Z","2023","09","Craig Denholm","","True","1","FoodQuality","","My wife is diabetic and ordered the Keto Burger which was served on a whole avacado. It was delicious and a good portion. I ordered the Shakshuka which was good. Not too spicy but a little heat."
"Google","LasCatalinas","5","Positive","2023-08-20T15:58:11.722Z","2023","08","Edmundo Carmona Antoranz","","True","0","General","","No need to look further!!!!"
"Google","LasCatalinas","4","Positive","2023-07-25T14:04:10.599Z","2023","07","Art Uro","","True","1","Atmosphere|Location","Burrito","Los precios son altos para la calidad y cantidad de comida, la cual es buena, pero es mejor en la sucursal cercana a Playa Grande.  El pinto burrito contenía muy poco pinto. La atención muy buena, y el ambiente muy bonito, con la playa muy cerca."
"Google","LasCatalinas","5","Positive","2023-06-26T22:15:40.989Z","2023","06","Nathan Brown","","True","0","Drinks","Smoothie","Todos los Smoothies están buenos."
"Google","LasCatalinas","3","Neutral","2023-06-18T23:36:10.856Z","2023","06","Toldero","","True","0","General","","Buena comida con un trato muy agradable en un entorno privilegiado. Precios muy altos."
"Google","LasCatalinas","3","Neutral","2023-05-29T23:47:18.145Z","2023","05","Kevin Darville","","True","2","Service|Pricing|Drinks|Desserts|Family|Location","Pancakes|Smoothie","Give it a try! Service was good. Location was good (allows kids to play in the splash pad). We didn't like the Gallo pinto x2. I think they fried the cheese and made the eggs after cooking fish?... so the cheese and eggs were fishy. Update 2023: After living here some time, sometimes Costa Rican/Nicaraguan cheese is fishy. I don't know if it's the rennet or what. Turrialba typically isn't, but it might depend on the brand. I strongly dislike fishy cheese. It may not bother everyone. The kiddos pancakes were fine and their smoothie was good. Maybe it was just an off day, or we should have ordered a different items. We thought it would be good because the Playa Grande location is very popular. This is a popular local restaurant and definitely worth a try."
"Google","LasCatalinas","1","Negative","2023-04-29T18:01:35.181Z","2023","04","Olya Margolya","","True","1","Atmosphere","","Nice place, but they will charge you fir anything,  even if you ask them replace one ingredient with another, they do for amount of money, and even if they make mistakes, fir example they brought something you didn't order, they still are going to charge fir little stupid things.  All about  money, not customer, very disappointing"
"Google","LasCatalinas","5","Positive","2023-04-26T15:18:00.089Z","2023","04","Jesse Paddock","","True","0","Drinks","Bowl|Acai|Smoothie","Amazing place!!! Loved the acai Bowles, smoothies, coconut 🥞!!! Definitely recommend."
"Google","LasCatalinas","5","Positive","2023-03-25T23:37:20.791Z","2023","03","Zee Tari","","True","0","FoodQuality|Drinks|RepeatVisit","Bowl|ChickenTeriyaki|Smoothie","Great pressed juices and smoothies. Good food teriyaki bowl was amazing. We definitely will eat here again."
"Google","LasCatalinas","5","Positive","2023-02-04T11:24:16.968Z","2023","02","Hels M","","True","0","FoodQuality|Service|HealthyFresh","","Delicious food, good vegan options and friendly staff. The setting is very nice too. Highly recommend!"
"Google","LasCatalinas","4","Positive","2023-01-03T16:11:35.109Z","2023","01","Samira Nizberg","","True","2","FoodQuality|Service|Atmosphere|Breakfast|WaitTime|Family|Location","Bowl|Burrito","Beautiful location, nice ocean view, great outdoor seating. Excellent service, and the food was good but not amazing. I really liked my Shakshookah, but the rest of my family were not very impressed with the burrito and Pinto breakfast bowl, although they were recommended by our waiter and he said that those are many people’s favorites. I definitely recommend this restaurant, it’s a good choice to experience Las Catalinas"
"Google","LasCatalinas","1","Negative","2022-12-31T16:39:05.422Z","2022","12","Luis Diego Bustamante","","True","0","FoodQuality|HealthyFresh|Breakfast|WaitTime","","Nice spot, but at breakfast the egg dish (shaskshouka) was terrible with too much pepper.  The worst thing was that there was not even the slightest intention to remedy the error"
"Google","LasCatalinas","5","Positive","2022-12-17T20:23:20.119Z","2022","12","Roger Jimenez","","True","1","Location","","Comida exquisita, excelente atención, buenas porciones! Precios razonables para estar en Las Catalinas y con vista al mar. Muy recomendado, 10/10"
"Google","LasCatalinas","5","Positive","2022-12-17T19:32:07.505Z","2022","12","luis castro","","True","0","General","","Exelente bello sin Palabras"
"Google","LasCatalinas","5","Positive","2022-11-18T16:43:43.839Z","2022","11","Sofia Quiros","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2022-11-06T06:07:54.135Z","2022","11","Debbie Mejias","","False","0","FoodQuality|Atmosphere|HealthyFresh|Desserts|Location","Bowl","I was able to see the ocean while eating a sweet bowl made of granola, peanut butter and chocolate icecream. It was a truely refreshing and deligtful experience. I totally recommend eating outside on a sunny day under an umbrella table ⛱️. It really gives the beach town vibes 🌴"
"Google","LasCatalinas","5","Positive","2022-11-05T01:31:12.975Z","2022","11","Allie Williams","","False","0","General","Bowl|Poke","Great poke bowl!"
"Google","LasCatalinas","5","Positive","2022-10-11T23:35:51.223Z","2022","10","Ami Lebendiker","","True","0","General","","Flan de coco bien bueno"
"Google","LasCatalinas","5","Positive","2022-09-08T18:53:53.599Z","2022","09","Tatiana Oh","","True","0","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|Coffee|Drinks","Bowl","Our favorite breakfast spot while we stayed in Las Catalinas! Healthy options full of flavor. We got the Green Juice, Chia Bowl and Casado plate, all were delicious. Good iced coffee drinks as well as 2 for 1 mimosas. Friendly service every time!"
"Google","LasCatalinas","5","Positive","2022-08-11T23:02:00.384Z","2022","08","Felix Rojas","","True","0","General","",""
"Google","LasCatalinas","2","Negative","2022-08-09T19:19:43.163Z","2022","08","Jennifer Coutu","","False","0","WaitTime","","The first time we ate here it was great and AIR CONDITIONED.   Second time was miserable because the windows were all open and basically everyone is dripping with sweat and there was NO AIR CONDITION which made it disgusting and uncomfortable and we could wait to leave and of course it takes forever to get the bill."
"Google","LasCatalinas","5","Positive","2022-08-07T20:54:49.963Z","2022","08","Aurora Angelozzi","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2022-07-20T04:09:11.174Z","2022","07","Marcia Almeida","","True","0","Atmosphere","","Lugar charmoso, com comida muito saborosa e atendimento excelente. Atendentes simpáticos e ambiente agradável. A comida não é em grandes quantidades, porém muito saborosa. Preço justo."
"Google","LasCatalinas","5","Positive","2022-07-16T19:59:27.377Z","2022","07","Oscar Suazo","","True","0","Service","","Muy buen servicio y variedad."
"Google","LasCatalinas","5","Positive","2022-06-26T17:43:53.970Z","2022","06","Brenda Sequeira","","False","0","General","",""
"Google","LasCatalinas","5","Positive","2022-06-26T00:28:52.541Z","2022","06","James McKay","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2022-06-07T13:12:28.516Z","2022","06","Jairo Solera Hernández","","True","0","General","","Muy buena comida"
"Google","LasCatalinas","5","Positive","2022-06-02T04:37:28.577Z","2022","06","Ana Maria Alvarez","","False","0","FoodQuality|Service","","Amazing food, amazing service, amazing energy! Love it!"
"Google","LasCatalinas","5","Positive","2022-05-18T14:52:02.929Z","2022","05","Emma Donley","","False","0","FoodQuality|Atmosphere|Drinks|Location","Bowl|Smoothie","Delicious smoothie bowl and a beautiful location! I had the tropical with Spirulina."
"Google","LasCatalinas","5","Positive","2022-03-20T13:58:47.753Z","2022","03","andrey barrantes marin","","False","0","General","",""
"Google","LasCatalinas","5","Positive","2022-03-05T22:05:11.298Z","2022","03","Aaron Solera","","True","0","Coffee","","Excelente restaurante. Precios accesibles y una impecable atención al cliente. Deben de pasar a tomarse un café en este lugar si vienen a las Catalinas. Es una parada obligatoria."
"Google","LasCatalinas","5","Positive","2022-03-02T21:00:14.058Z","2022","03","Fabi Centeno","","False","0","HealthyFresh|RepeatVisit","","No tengo palabras para expresar lo bien que nos atendieron en este lugar. Desde el principio la señorita Vanesa ofreciendo una silla más cómoda para mi abuelo de 93 años; la comida espectacular, súper saludable y todo recién hecho. Pero vuelvo y repito, la atención de Vanesa nos hace querer volver y probar todo el menú. Totalmente recomendado."
"Google","LasCatalinas","4","Positive","2022-02-24T18:44:55.313Z","2022","02","Henry Fernando Mata Leiva","","True","0","Drinks","","Buena atención  buen trato  Excelente   comida y variedad de bebidas precios  razonables."
"Google","LasCatalinas","5","Positive","2022-02-06T19:57:35.722Z","2022","02","Chip King","","True","0","FoodQuality|Service|Breakfast|WaitTime","","Its about the food and great outside seating--super creative menu, and very veggie friendly--check out the menu---chef is super inventive--all unique. Ate there 5 time for breakfast, lunch and dinner in a week."
"Google","LasCatalinas","5","Positive","2022-01-29T03:22:27.414Z","2022","01","Hal Tagg","","False","0","HealthyFresh","","Favorite restaurant in Las Catalinas.  Health conscious things to eat."
"Google","LasCatalinas","5","Positive","2022-01-01T00:57:50.935Z","2022","01","Luglio Zumba Vancouver","","True","0","FoodQuality|HealthyFresh","","Food is sublime! All locally sourced and lots of vegetarian options. Sat outside on the plaza... it was like being in Italy."
"Google","LasCatalinas","2","Negative","2021-12-26T23:25:45.576Z","2021","12","Andres Rodriguez Crespo","","False","0","Service","","Comida buena , servicio muy malo."
"Google","LasCatalinas","5","Positive","2021-12-12T18:33:00.987Z","2021","12","John VanSlyke","","False","0","Service","","Great dinner, and service. Especially from Jonathan the sommelier."
"Google","LasCatalinas","5","Positive","2021-12-04T17:21:45.059Z","2021","12","Mario Peralta","","False","0","General","",""
"Google","LasCatalinas","5","Positive","2021-10-24T17:21:52.718Z","2021","10","Daniel Moreno","","True","0","FoodQuality|Atmosphere","","Comida deliciosa en un ambiente tranquilo.  Delicious food, cool place."
"Google","LasCatalinas","5","Positive","2021-10-24T17:20:28.178Z","2021","10","Yolanda Rojas","","True","0","General","","Demasiado delicioso. 100% recomendado."
"Google","LasCatalinas","5","Positive","2021-10-23T20:22:55.817Z","2021","10","Moritz Götz","","True","0","FoodQuality|Service","Poke","Awesome place, super nice staff, food is incredible. We had gazpacho and Patras bravas and tuna poke, every dish blew our minds!"
"Google","LasCatalinas","5","Positive","2021-09-01T03:30:00.318Z","2021","09","Erick Diaz Coronado","","True","1","General","","Excelente"
"Google","LasCatalinas","5","Positive","2021-08-17T21:07:54.882Z","2021","08","Caroline Miner","","False","0","FoodQuality|Service","Bowl","Wish we stumbled upon Pots & Bowls earlier in our stay! Food was yummy, staff was friendly, and the seating area was nicely set up!"
"Google","LasCatalinas","5","Positive","2021-08-14T13:22:03.939Z","2021","08","juvenal moreno","","False","0","General","","Muy rica la comida"
"Google","LasCatalinas","5","Positive","2021-07-20T03:10:37.202Z","2021","07","Shawn Fowler","","True","1","General","","Perfect!"
"Google","LasCatalinas","5","Positive","2021-07-20T02:46:45.523Z","2021","07","Tracey Fowler","","True","0","General","",""
"Google","LasCatalinas","5","Positive","2021-07-08T13:12:17.855Z","2021","07","LeAnn Mastera","","True","1","FoodQuality|Service|Family","","This is a family favorite! Wonderful food and great service!"
"Google","LasCatalinas","5","Positive","2021-05-17T20:02:17.116Z","2021","05","Aaron Chan","","True","1","FoodQuality|Service","Bowl|Poke|Tacos","Great food! We loved the Tropical bowl, Poke Bowl and Fish tacos! Very friendly service!"
"Google","LasCatalinas","5","Positive","2021-04-30T20:38:14.854Z","2021","04","Pablo Faria","","True","2","FoodQuality|Service|Atmosphere|Pricing|HealthyFresh","","What a nice spot.  The staff was extremely helpful, attentive and friendly.  The atmosphere is great. The food is even better, all healthy and fresh.  The prices were reasonable and most importantly they have options for glutten free,  keto and vegan food.  I would recommend for anyone.  I'm definetly coming back here,  it's delicious."
"TripAdvisor","LasCatalinas","1","Negative","2026-03-15","2026","03","Connector39280662636","Never come","N/A","","FoodQuality|Service|Pricing","","The worst. I don't recommend it.  The staff super cold. The food lasts a long time. Very little food for the price  Plus I had to take off my flies while I ate there were too many"
"TripAdvisor","LasCatalinas","5","Positive","2026-03-13","2026","03","Carlos J","Super experience","N/A","","FoodQuality|Service|RepeatVisit|Location","Poke|ChickenTeriyaki","A lovely experience in this wonderful town, the food was delicious, we ordered in tuna poke and chicken teriyaki, the quality of food was excellent, we appreciate Hailyn's service and attention, she was the one who made us feel at home being so far away from her, as Costa Rican had always experienced some favoritism regarding the treatment towards us, but this time if we were made to feel special, that girl is a 10/10. Thank you very much pure life!"
"TripAdvisor","LasCatalinas","5","Positive","2026-02-20","2026","02","Shauntelle H","Incredible Service from Hailyn & Must-Try Shrimp Tacos","N/A","","FoodQuality|Service|WaitTime","Tacos|ShrimpTacos","Highly recommend, and if you can, ask for Hailyn! My fiancé and I had such a wonderful experience, and so much of that was thanks to our waitress, Hailyn. She was kind, friendly, and so knowledgeable about the menu. Her recommendations were spot on (do not skip the shrimp tacos!), and she made us feel so welcomed and cared for. Beyond the food (which was delicious) Hailyn was simply the loveliest human, and truly embodies Pura Vida. Thank you, Hailyn, for making our visit so special."
"TripAdvisor","LasCatalinas","5","Positive","2026-02-03","2026","02","Ben O","Excellent","N/A","","Service|Breakfast|WaitTime","","Everything was great! Our server, Hailyn, was amazing! Costa Rican breakfast is excellent. Would highly recommend!!"
"TripAdvisor","LasCatalinas","5","Positive","2026-02-03","2026","02","Eric S","Great except for cell tower…","N/A","","FoodQuality|Service|Cleanliness","","The food here is great! Our server was Hailyn and she was also wonderful and very helpful. She was very friendly and even helped us practice our Spanish! The only downside is that Las Catalinas put up a massive 5g tower very close by. Bummer… But if you want clean and good food this is your place."
"TripAdvisor","LasCatalinas","5","Positive","2026-02-02","2026","02","Tina S","A wonderful casual dining experience","N/A","","FoodQuality|Service|HealthyFresh|WaitTime","","Fresh food, great presentation, casual outdoor dining and if you’re lucky you’ll get Anna as your waitress. So helpful and her smile lights up a room."
"TripAdvisor","LasCatalinas","5","Positive","2026-02-01","2026","02","Nellmig C","All delicious","N/A","","HealthyFresh|Desserts","","Amazing experience. Ana an excellent hostess.  Please try the lemon brownie with vegan ice cream: SPECTACULAR"
"TripAdvisor","LasCatalinas","5","Positive","2026-01-23","2026","01","Excursion824166","Great lunch spot on the beach in Las Catalinas","N/A","","FoodQuality|Service|Pricing|HealthyFresh|WaitTime","Poke","Great spot for lunch in Las Catalinas. We enjoyed the Tuna Poke, very fresh and nice portion. They are little slow on food prep and service but the wait is worth it."
"TripAdvisor","LasCatalinas","5","Positive","2025-12-08","2025","12","haley J","Awesome","N/A","","FoodQuality|Service|Breakfast|WaitTime","","Food was amazing and the service was amazing as well. Oxi was our waitress! Highly recommend going here for breakfast or brunch"
"TripAdvisor","LasCatalinas","5","Positive","2025-12-07","2025","12","Daydream457603","Outstanding service and quality food","N/A","","FoodQuality|Service|RepeatVisit","Bowl","Donnay was the ultimate host at both Pots and Bowls and Pascual. My husband and I dined at both and could not have had a better experience. From the service to the food it was exceptional. If you are looking. For a go to in Las Catalinas these two 2️⃣ places are a must try. We will definitely return."
"TripAdvisor","LasCatalinas","4","Positive","2025-10-04","2025","10","Esteban M","Excellent place to spend the afternoon","N/A","","FoodQuality|Service|Atmosphere|Drinks","Tacos","Excellent and very nice place, next to the square that makes it ideal to have a good time while you drink something.  Service is very good and food is great, we ordered the burger that is excellent and the tacos that were amazing."
"TripAdvisor","LasCatalinas","5","Positive","2025-08-30","2025","08","Kyler Lewis","Pots & Bows","N/A","","FoodQuality|Coffee|Drinks","Smoothie","Everything from the coffee, to the smoothies, to the consistent Casado & chifricoco orders we’d get. We loved everything we ever got here. Thank you Donnay for the incredible hospitality and everything more!"
